Type,Author,Year,Title,DOI,Abstract,Language,Decision
Journal Article,N. Nour-Eldin Mohammed; N. Nguib; S. Zangos; T. Lehnert; T. Gruber-Rouh; T. J. Vogl,2013,MRI chest assessment of tumor response post microwave ablation of pulmonary metastases,http://dx.doi.org/10.1055/s-0033-1346466,"Ziele: To determine the value contrast enhanced (CE-MRI) follow-up in the assessment of tumor response of microwave (MW) ablated pulmonary metastases by correlating the results with CE-CT. Methode: This prospective study included 130 ablation sessions for pulmonary metastases in 80 patients. CE-MRI Chest scanning was performed 1week before the ablation and at 24hours, 3, 6, 9 and12months post ablation. Thin section CT Volumetric measurement of the lesions was performed at the same time periods as a second parameter for comparison. The lesion MRI enhancement intensity in each study was estimated, and the ratio to the paraspinal muscle enhancement intensity at the same level was measured (Lesion Muscle Signal (LMS ratio).The correlations between post ablation follow-up CT volume of tumors and CE-MRI LMS ratio at the follow-up periods were assessed. Ergebnis: The preablation tumor volumes range: 0.30 - 6.1 cm (mean: 1.5 cm3, SD:1.3). LMS ratio <1was associated with post ablation reduction of tumor volume (denoting scaring),while LMS ratio>1were noted in: preablation due to high contrast enhancement of the tumor,in24h post ablation due to the inflammatory response associated with the thermal ablation and due to tumor residue or progress. Weak correlation was detected between the LMS-ratios and CT-volumetric changes in 24h post ablation. Strong correlation between the LMS ratios was estimated between the follow up periods of 3months(SpearmanR:0.62,p = 0.0021),6months (SpearmanR:0.66,p = 0.001),9months(SpearmanR:0.61,p<0.001)and 12months (Spearman R:0.7, p<0.00001). Schlussfolgerung: CE-MRI follow up of the MW ablated lung tumors can be used effectively to assess the tumor response to ablation using LMS ratio as a parameter of assessment.",English,0
Journal Article,N. E. Nour-Eldin; N. N. N. Naguib; A. M. Tawfik; K. Koitka; A. S. Saeed; T. J. Vogl,2011,Outcomes of an algorithmic approach to management of pneumothorax complicating thermal ablation of pulmonary neoplasms,http://dx.doi.org/10.1016/j.jvir.2011.05.014,"Purpose: To investigate the outcomes of an algorithm for treatment of pneumothorax in association with radiofrequency (RF) and microwave (MW) ablation of pulmonary neoplasms. Materials and Methods: This retrospective study included data from 248 ablation sessions for lung tumors in 164 patients (92 men; mean age, 59.7 y +/- 9.8): 200 RF ablations (80.6%) and 48 MW ablations (19.4%). Pneumothorax was classified as mild, moderate, or severe. Twelve patients developed mild pneumothorax and were observed for further complications, and 33 developed moderate or severe pneumothorax and were managed with percutaneous aspiration of the pneumothorax. The decision to abort or continue ablation was determined based on clinical response to percutaneous aspiration, clinical distress, and feasibility of applying the applicator within the lesion. Results: Incidence of pneumothorax was 18.1% (45 of 248 sessions), with four (8.9%) occurrences during MW ablation and 41 (91.1%) during RF ablation. Pneumothoraces were mild in 12 sessions (26.7%), moderate in 27 (60%), and severe in six (13.3%). Complete evacuation of the pneumothorax was achieved in 25 of 33 sessions (75.8%). Intercostal tube drainage was indicated in eight sessions (24.2%), including six severe and two moderate pneumothoraces. Pneumothorax evolved immediately after thoracic puncture in 10 patients. Ablation therapy was aborted in two sessions in which severe pneumothorax occurred, and an intercostal chest tube was inserted. Conclusions: Mild pneumothorax can be managed by close observation without interruption of ablation therapy. Manual evacuation was an effective strategy for management of moderate pneumothorax and allowed for adequate positioning of the electrode, but did not suffice for severe and progressive pneumothorax, which required placement of an intercostal chest tube. © 2011 SIR.",English,0
Journal Article,N. E. A. Nour-Eldin; N. N. Naguib; T. J. Vogl,2013,MRI chest parameters used in the assessment of tumor response post-microwave ablation of pulmonary metastases,", http://ezproxy.surgeons.org/login?url=http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed11&AN=71323334","Purpose: To determine the value of contrast-enhanced MRI (CE-MRI) follow-up in the assessment of tumor response of microwave (MW) ablated pulmonary metastases by correlating the results with CE-CT. Material and Methods: This prospective study included 130 ablation sessions for pulmonary metastases in 80 patients. CE-MRI chest scanning was performed 1week before ablation and at 24 h, 3, 6, 9, and12 months post-ablation. Thin section CT volumetric measurement of the lesions was performed at the same time periods as a second parameter for comparison. The lesion MRI enhancement intensity in each study was estimated, and the ratio to the paraspinal muscle enhancement intensity at the same level was measured [Lesion Muscle Signal ratio (LMS)].The correlations between postablation follow-up CT volume of tumors and CE-MRI LMS ratio at the follow-up periods were assessed. Results: The pre-ablation tumor volumes range was 0.30-6.1 cm3 (mean 1.5 cm<sup>3</sup>, SD 1.3). LMS ratio <1 was associated with post-ablation reduction of tumor volume (denoting scaring),while LMS ratio >1 were noted in pre-ablation because of high contrast enhancement of the tumor, 24 h post-ablation due to the inflammatory response associated with thermal ablation and tumor residue or progress. Weak correlation was detected between the LMS ratios and CT volumetric changes at 24 h post-ablation. Strong correlation between LMS ratios was estimated between the follow-up periods of 3 months (Spearman R 0.62, p = 0.0021), 6 months (Spearman R 0.66, p = 0.001), 9 months (Spearman R 0.61, p < 0.001), and 12 months (Spearman R 0.7, p < 0.00001). Conclusion: CE-MRI follow-up of the MW ablated lung tumors can be effectively used to assess the tumor response to ablation using LMS ratio as a parameter of assessment.",English,0
Journal Article,K. Nozaki; A. Endou; K. Sakurai; O. Takahata; H. Iwasaki,2001,Anesthetic management of a patient with a giant bulla and liver cirrhosis using a laryngeal mask airway and epidural analgesia. [Japanese],", http://ezproxy.surgeons.org/login?url=http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed5&AN=2001242901","A laryngeal mask airway (LMA) and epidural analgesia were used for anesthetic management of microwave coagulo-necrotic therapy for multiple hepatoma in a 76-year-old male with a giant bulla and liver cirrhosis. Since bleeding times, PT and APTT were within nomal limits, an epidural catheter was inserted between Th 9 and 10 interspaces in operating room. After preoxygenation, general anesthesia was induced with propofol 120 mg. After insertion of a LMA, anesthesia was maintained under spontaneous breathing with sevoflurane (1-1.5%) in about 45% oxygen and nitrogen. During the operation, 2% lidocaine was injected continuously into the epidural space. Continuous epidural injection of 2% lidocaine was found to be very effective for obtaining abdominal muscle relaxation and perioperative pain management. Postoperative chest X ray did not show any signs of rupture of the giant bulla, and any neurological abnormalities due to the epidural hematoma were not encountered. We could reduce the risk of rupture of a giant bulla during general anesthesia using a LMA and epidu-ral analgesia.",Japanese,0
Journal Article,K. Nozaki; A. Endou; K. Sakurai; O. Takahata; H. Iwasaki,2001,[Anesthetic management of a patient with a giant bulla and liver cirrhosis using a laryngeal mask airway and epidural analgesia],", ","A laryngeal mask airway (LMA) and epidural analgesia were used for anesthetic management of microwave coagulo-necrotic therapy for multiple hepatoma in a 76-year-old male with a giant bulla and liver cirrhosis. Since bleeding times, PT and APTT were within normal limits, an epidural catheter was inserted between Th9 and 10 interspaces in operating room. After preoxygenation, general anesthesia was induced with propofol 120 mg. After insertion of a LMA, anesthesia was maintained under spontaneous breathing with sevoflurane (1-1.5%) in about 45% oxygen and nitrogen. During the operation, 2% lidocaine was injected continuously into the epidural space. Continuous epidural injection of 2% lidocaine was found to be very effective for obtaining abdominal muscle relaxation and perioperative pain management. Postoperative chest X ray did not show any signs of rupture of the giant bulla, and any neurological abnormalities due to the epidural hematoma were not encountered. We could reduce the risk of rupture of a giant bulla during general anesthesia using a LMA and epidural analgesia.",jpn,0
Journal Article,C. Odenthal; K. Steinke,2013,Case report: Positron emission tomography fails to detect pulmonary Adenocarcinoma recurrence after radiofrequency ablation,http://dx.doi.org/10.3941/jrcr.v7i11.1448,"We describe the case of late recurrence of a focus of invasive mucinous adenocarcinoma (formerly mucinous bronchioloalveolar carcinoma) following radiofrequency ablation, despite a negative positron emission tomography/computed tomography scan at 13 months following the ablation. A computed tomography scan performed at 24 months demonstrated unequivocal recurrence of the lesion. Combined positron emission tomography/computed tomography has been described as an adequate modality for the follow-up of thermally ablated pulmonary lesions. However, its utility in the follow-up of well-differentiated pulmonary adenocarcinoma may be limited. Lesion activity may be underestimated by an inherently low metabolic activity. Small lesions may also be susceptible to partial volume effect. Long-term imaging follow-up of well-differentiated pulmonary adenocarcinoma beyond two years after thermal ablation is prudent to avoid missing late recurrence.",English,0
Journal Article,A. Oesch; R. Kuster; R. Schmid,2012,[Limited resection or radiofrequency ablation for high risk patients],10.1024/0040-5930/a000310,"The standard care for treatment of patients in good general conditions with stage 1 non-small cell lung cancer (NSCLC) is surgical resection by lobectomy and radical mediastinal lympadenectomy. Promising alternative treatments have been developed for high risk patients, who are (medically) inoperable due to bad general conditions. If lobe resection is not possible because of comorbidities or limited pulmonary function, we can offer less invasive surgical resection such as anatomic segmental resection or broad non-anatomic wedge resection. The results are similar to standard procedure, but the local recurrence rate is higher. Additional brachytherapy improves the outcome. Interventional radiological procedures are emerging as promising treatment options. First thermal methods such as radiofrequency ablation (RFA), microwave ablation (MWA) and kryoablation are available. In addition selective chemoembolisation by a vascular catheter-guided access allows local chemotherapy. The above-mentioned alternative treatments generate encouraging findings, but they should be applied only in clinical trials.",ger,0
Journal Article,T. Ohkubo; Y. Sugawara; H. Imamura; J. Kaneko; Y. Matsui; M. Makuuchi,2004,Early Recurrence of Hepatocellular Carcinoma after Living Donor Liver Transplantation,", http://ezproxy.surgeons.org/login?url=http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed6&AN=2004104992","Milan criteria are standards for considering the indications of liver transplantation for hepatocellular carcinoma. A 57-year-old man underwent living donor liver transplantation for hepatitis B-related liver cirrhosis and hepatocellular carcinoma. Hepatocellular carcinoma had been treated with percutaneous microwave coagulation therapy and transarterial chemoembolization. Resected specimens revealed a solitary necrotic tumor 5cm in diameter, which satisfied the Milan criteria. Although the patient survived the operation, he suffered from tumor recurrence in the graft and lung 2 months afterward. Adjuvant chemotherapy had no effect and the patient expired 7 months after transplantation. The present results indicate that a tumor satisfying the Milan criteria does not necessarily guarantee long-term survival after transplantation.",English,0
Journal Article,K. Ohtani; N. Ikeda,2014,[Present status of interventional pulmonology]. [Japanese],", http://ezproxy.surgeons.org/login?url=http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed12&AN=25138943","Endobronchial intervention has been well established in therapeutic and palliative methods for patients with malignant and benign airway obstruction. Central airway tumor obstruction could lead to significant dyspnea or hemoptysis and dramatically lower the quality of life. Such symptoms can be relieved immediately via bronchoscopic intervention. Endobronchial therapies such as neodymium yttrium aluminum garnet( Nd:YAG) laser therapy, argon plasma coagulation and microwave coagulation or stent placement are well-established treatment options. Each of these modalities has its specific advantages and disadvantages. Laser therapy is direct thermal ablation applied to endobronchial tumors. It has sufficient power to vaporize tissues and produces an excellent coagulation effect. However, the risk of perforation is high. On the other hand, photodynamic therapy has the curative potential for patients with early superficial lung cancer using low power laser. Moreover, it has recently been approved for the treatment of other cancers including advanced lung cancer. Stent placement is an effective treatment to re-establish airway patency and immediately relieve the patient from life-threatening dyspnea. Stent restenosis, migration, mucus plug and hemoptysis are common short-term and longterm problems. It is important to select the appropriate treatment method for each patient to avoid complications and achieve successful results.",Japanese,0
Journal Article,K. Ohtani; N. Ikeda,2014,[Present status of interventional pulmonology],", ","Endobronchial intervention has been well established in therapeutic and palliative methods for patients with malignant and benign airway obstruction. Central airway tumor obstruction could lead to significant dyspnea or hemoptysis and dramatically lower the quality of life. Such symptoms can be relieved immediately via bronchoscopic intervention. Endobronchial therapies such as neodymium yttrium aluminum garnet( Nd:YAG) laser therapy, argon plasma coagulation and microwave coagulation or stent placement are well-established treatment options. Each of these modalities has its specific advantages and disadvantages. Laser therapy is direct thermal ablation applied to endobronchial tumors. It has sufficient power to vaporize tissues and produces an excellent coagulation effect. However, the risk of perforation is high. On the other hand, photodynamic therapy has the curative potential for patients with early superficial lung cancer using low power laser. Moreover, it has recently been approved for the treatment of other cancers including advanced lung cancer. Stent placement is an effective treatment to re-establish airway patency and immediately relieve the patient from life-threatening dyspnea. Stent restenosis, migration, mucus plug and hemoptysis are common short-term and longterm problems. It is important to select the appropriate treatment method for each patient to avoid complications and achieve successful results.",jpn,0
Journal Article,K. Ohtani; J. Usuda; Y. Shimada; T. Soma; N. Ikeda,2009,Laser therapy for endobronchial malignancies. [Japanese],", http://ezproxy.surgeons.org/login?url=http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed9&AN=20715702","Photodynamic therapy (PDT), neodymium yttrium aluminum garnet (Nd-YAG) laser therapy, electrocautery and microwave coagulation therapy are therapeutic options available for management of endobronchial malignancies. All of these treatment modalities have been used for both palliation of late obstructing cancers, and more recently have been used as primary treatment of early stage lung cancers. Only PDT has the curative potential for patients with early superficial squamous cell carcinoma. Nd-YAG laser therapy is used for direct thermal ablation of tissue in endobronchial malignancy. This equipment is the most widely used type of laser for bronchoscopic interventions because it has sufficient power to vaporize tissues and produces an excellent coagulation effect. But the risks of perforation and bleeding are high. Endobronchial electrocautery is the use of high-frequency electrical current that generates heat due to tissue resistance, resulting in destruction of tissue. Argon plasma coagulation (APC) is a form of noncontact electrocoagulation. The risks of perforation and igniting are much lower than with the Nd-YAG laser therapy. Microwave coagulation therapy refers to the use of all electromagnetic methods for inducing tumor destruction by using devices with frequencies of 2450 MHz. It is important to select these treatment methods appropriately according to each case.",Japanese,0
Journal Article,K. Ohtani; J. Usuda; Y. Shimada; T. Soma; N. Ikeda,2009,[Laser therapy for endobronchial malignancies],", ","Photodynamic therapy (PDT), neodymium yttrium aluminum garnet (Nd-YAG) laser therapy, electrocautery and microwave coagulation therapy are therapeutic options available for management of endobronchial malignancies. All of these treatment modalities have been used for both palliation of late obstructing cancers, and more recently have been used as primary treatment of early stage lung cancers. Only PDT has the curative potential for patients with early superficial squamous cell carcinoma. Nd-YAG laser therapy is used for direct thermal ablation of tissue in endobronchial malignancy. This equipment is the most widely used type of laser for bronchoscopic interventions because it has sufficient power to vaporize tissues and produces an excellent coagulation effect. But the risks of perforation and bleeding are high. Endobronchial electrocautery is the use of high-frequency electrical current that generates heat due to tissue resistance, resulting in destruction of tissue. Argon plasma coagulation (APC) is a form of noncontact electrocoagulation. The risks of perforation and igniting are much lower than with the Nd-YAG laser therapy. Microwave coagulation therapy refers to the use of all electromagnetic methods for inducing tumor destruction by using devices with frequencies of 2450 MHz. It is important to select these treatment methods appropriately according to each case.",jpn,0
Journal Article,"S. Padda; N. Kothary; J. Donington; W. Cannon; B. W. Loo, Jr.; S. Kee; H. Wakelee",2008,Complications of ablative therapies in lung cancer,10.3816/CLC.2008.n.019,"Two cases of complications secondary to the use of microwave ablation (MWA) in non-small-cell lung cancer (NSCLC) are discussed herein. The first case involves a 62-year-old man with stage IB NSCLC who declined surgery and pursued MWA. Within 7 months, he had residual disease at the MWA treatment site, and surgery was performed. The patient was found to have pleural and chest wall involvement, making complete resection impossible. The second case involves an 86-year-old woman with a second local recurrence of NSCLC and previous treatment including surgery and chemoradiation therapy. She was initially a surgical candidate but declined surgery and pursued MWA. Within 6 months, she had residual disease at the MWA treatment site. A second MWA was performed, and she developed a large cavitary abscess at the MWA site and had subsequent clinical decline. Less invasive ablation therapies and stereotactic radiosurgery are being developed for patients with inoperable lung cancer. Because these modalities have recently been developed, trials that clearly show efficacy and survival benefit are yet to be completed. Ablation procedures can result in complications, including residual disease and cavitary lesions susceptible to infection. These cases highlight the caution that should still be observed when recommending lung ablation strategies and the importance of selecting appropriate patients.",eng,0
Journal Article,S. Padda; N. Kothary; J. Donington; W. Cannon; B. W. Loo Jr; S. Kee; H. Wakelee,2008,Complications of ablative therapies in lung cancer,http://dx.doi.org/10.3816/CLC.2008.n.019,"Two cases of complications secondary to the use of microwave ablation (MWA) in non-small-cell lung cancer (NSCLC) are discussed herein. The first case involves a 62-year-old man with stage IB NSCLC who declined surgery and pursued MWA. Within 7 months, he had residual disease at the MWA treatment site, and surgery was performed. The patient was found to have pleural and chest wall involvement, making complete resection impossible. The second case involves an 86-year-old woman with a second local recurrence of NSCLC and previous treatment including surgery and chemoradiation therapy. She was initially a surgical candidate but declined surgery and pursued MWA. Within 6 months, she had residual disease at the MWA treatment site. A second MWA was performed, and she developed a large cavitary abscess at the MWA site and had subsequent clinical decline. Less invasive ablation therapies and stereotactic radiosurgery are being developed for patients with inoperable lung cancer. Because these modalities have recently been developed, trials that clearly show efficacy and survival benefit are yet to be completed. Ablation procedures can result in complications, including residual disease and cavitary lesions susceptible to infection. These cases highlight the caution that should still be observed when recommending lung ablation strategies and the importance of selecting appropriate patients.",English,0
Journal Article,J. Palussiere,2010,Interventional radiology,http://dx.doi.org/10.1016/S0167-8140%2810%2980027-1,"Non small cell lung cancer (NSCLC) is one ot the most commonly occuring cancer and is the leading cause of cancer-related mortality worldwide. Anatomical surgical resection remains the current standard of care for patients with localised disease and is the best opportunity for long-term survival. Therefore only few patients (15%) are suitable for surgical resection owing to comorbid medical conditions and advanced stage of the disease. In these conditions external beam radiation with or without chemotherapy is used. Treatment results are usually suboptimal compared with surgery, produce a modest improvement in survival and induce a substantial toxicity in these fragile patients. In this way the development of less invasive treatments such as stereotactic radiotherapy, brachytherapy and thermal ablation may be of interest to complement or replace existing therapies. Among the different thermal ablation procedures radiofrequency ablation (RFA) is the best developed and evaluated. RFA is safe and technically highly successful. Longterm local control rates drop considerably when tumors are larger than 4 cm, although repeat ablations can be performed. In these cases an adjuvant radiation may offer improvement in outcomes, other ablative techniques such percutaneous micro-wave may be of interest. The effects of lung RFA on quality of life, in particular dyspnea and pain, are now documented with a low procedural morbidity. There is no association with a loss of pulmonary function after RFA. Pneumothorax is the main complication of this procedure and can be problematic in patients with compromised pulmonary function. Preventive measures include planning electrode route to avoid bullae, chest tube placement. In the management of stage I NSCLC the evaluation of RFA is in progress, prospective studies are conducted both in Europe and USA on inoperable patients. First results of retrospective studies are positive and encouraging. In the future trials comparing stererotactic radiotherapy with RFA could be of interest.ln more advanced stages (III A), after assessment of neo adjuvant chemoradiation, the patients may undergo a surgical resection as a local treatment of the tumor. In these patients the use of RFA is not evaluated but can be discussed case by case in a multidisciplinary approach. Lastly RFA may also be used as a treatment for palliation of pain in patients with invasion of the chest wall. Palliation of hempoptysis has been also reported RFA is an attractive option for patients with lung cancers because the lung is a common site for cancer and has substantial functional reserve.",English,0
Journal Article,J. Palussiere; X. Buy; V. Catena,2015,Patient triage for lung metastases: Where is the evidence?,http://dx.doi.org/10.1007/s00270-015-1173-5,"Learning Objectives 1. To understand which patients to ablate 2. To know about the results of ablation in metastatic lung patients 3. To know about the results of surgery and SBRT in lung metastases Parallel with the progress of chemotherapy and targeted therapies, techniques for the local destruction of tumours using minimally invasive image-guided therapies have considerably developed in recent years, thereby widening the potential indications for local treatments, reducing morbidity and mortality and decreasing costs. Destruction by radiofrequency, microwaves or cryotherapy has raised a lot of hope, but many questions remain with regard to the following: - the impact of this treatment on the improvement of local control and on overall progression-free survival - its place in treatment strategy - the target population It is assumed that radiological ablathermy could extend chemotherapy- free interval for metastatic colorectal cancer, which did not benefit from surgical management, with a significant improvement of the quality of life, and finally, it offered an alternative to discontinue chemotherapy treatment. In other metastatic diseases from thyroid, renal or sarcoma origin, the possibility to perform a local treatment that is repeatable and well supported has offered new opportunities for metastatic patients, delaying the setting up of a general treatment. In the future, after solid prospective studies, it is reasonable to hope that the pattern of care for pulmonary metastatic cancer could change. Combined or sequential systemic therapy and local treatment offers good survival, with a possibility of complete remission. In parallel, other questions are also necessary regarding the following: which patient remains candidate to surgery and how to compare thermoablative techniques with other non-invasive techniques such as stereotactic radiotherapy?.",English,0
Journal Article,J. Palussiere; X. Buy; M. Fonck,2013,[Percutaneous ablation of metastases: where are we and new techniques],10.1684/bdc.2013.1728,"When a metastatic disease is localized and slowly evolving either spontaneously or after a general treatment, a local treatment may be proposed. For about 15 years, image-guided percutaneous ablation has been developed which allows to treat tumors with temperature modifications. These mini-invasive techniques may be repeated in patients whose disease may be chronic. Ablation techniques are also used in a more palliative manner on bone metastases to obtain pain relief.",fre,0
Journal Article,N. Panditaratne; S. Slater; R. Robertson,2014,Lung cancer: From screening to post-radical treatment,http://dx.doi.org/10.1259/img.20120005,"Lung cancer-related morbidity has a significant impact on the health economy with a 5-year survival rate of 7-9%. Promising early results have been reported in the use of CT screening to reduce mortality. Significant advances have developed in diagnostic imaging with the ever increasing use of positron emission tomography-CT. Nonsurgical invasive sampling methods have been introduced including the use of endoscopic ultrasound-guided needle aspiration. This has been accompanied by advances in surgical techniques, radiotherapy regimes and chemotherapeutic agents. Treatment with curative intent has also increased the role of follow-up imaging, for which regimes are variable between centres and countries. This article aims to review the current evidence with regard to screening, diagnosis, treatment and follow-up.",English,0
Journal Article,S. Pathak; G. J. Poston,2010,Colorectal Liver Metastases; The Current Scenario,http://dx.doi.org/10.1007/s13193-011-0066-6,"Colorectal cancer is the most common gastrointestinal malignancy. When metastases occurs, it most frequently occurs in the liver. Median survival without any treatment is poor, and until recently only a subset of patients were amenable to any form of surgical therapy. The following article aims to examine recent strategies used to increase the cohort of patients coming to curative oncological surgery. © 2011 Indian Association of Surgical Oncology.",English,0
Journal Article,P. L. Pereira; M. Salvatore,2012,Standards of practice: Guidelines for thermal ablation of primary and secondary lung tumors,http://dx.doi.org/10.1007/s00270-012-0340-1,,English,0
Journal Article,E. N. Petre; C. T. Sofocleous; S. B. Solomon,2015,Ablative and catheter-directed therapies for colorectal liver and lung metastases,http://dx.doi.org/10.1016/j.hoc.2014.09.007,"Increasing data on treatment of liver metastases with locoregional therapies have solidified the expanding role of interventional radiologists (IRs) in the treatment of liver metastases from colorectal cancer. Ablative approaches such as radiofrequency ablation and microwave ablation have shown durable eradication of tumors. Catheter-directed therapies such as transarterial chemoembolization, drug-eluting beads, yttrium-90 radioembolization, and intra-arterial chemotherapy ports represent potential techniques for managing patients with unresectable liver metastases. Understanding the timing and role of these techniques in multidisciplinary care of patients is crucial. Implementation of IRs for consultation enables better integration of these therapies into patients' overall care.",English,0
Journal Article,C. D. Pina,2011,"Ablation for lung, liver malignancies",http://dx.doi.org/10.1002/ijc.25875,"The term image-guided tumor ablation"" is defined as the direct application of chemical or thermal therapies to a specific focal tumor (or tumors) in an attempt to achieve eradication or substantial tumor destruction. Although tumor ablation procedures can be performed at laparoscopy or surgery, most procedures are performed with a percutaneous approach. Hence, several authors refer to these procedures as ""percutaneous therapies"". The concept of image guidance is stressed in the title to highlight that image guidance is critical to the success of these therapies. Over the past 25 years, several methods for chemical or thermal tumor destruction have been developed and clinically tested. The thermal ablative therapies involved in clinical practice can be classified as either hyperthermic treatments-including radiofrequency ablation (RFA), microwave ablation (MWA), and laser ablation-or cryoablation. The thermal damage caused by heating is dependent on both the tissue temperature achieved and the duration of heating. Heating of tissue at 50degree-55degreeC for 4-6 minutes produces irreversible cellular damage. At temperatures between 60degreeC and 100degreeC near immediate coagulation of tissue is induced, with irreversible damage to mitochondrial and cytosolic enzymes of the cells. At more than 100degree-110degreeC, tissue vaporizes and carbonizes. On the other hand, the freezing of tissue with temperatures between-20degreeC and-60degreeC followed by rapid thawing results in cell membrane disruption and induces cell death. For adequate destruction of tumor tissue, the entire target volume must be subjected to cytotoxic temperatures. Among these methods, RFA is currently established as the primary ablative modality at most institutions. RFA is accepted as the best therapeutic choice for patients with early-stage hepatocellular carcinoma when liver transplantation or surgical resection are not suitable options and is considered as a viable alternate to surgery for inoperable patients with limited hepatic metastatic disease, especially from colorectal cancer. Recently, RFA has been demonstrated to be a safe and valuable treatment option for patients with unresectable or medically inoperable lung malignancies. Resection should remain the standard therapy for non-small cell lung cancer (NSCLC) but RFA may be better than conventional external-beam radiation for the treatment of the high-risk individual with NSCLC. Initial favorable outcomes encourage combining radiotherapy and RFA, especially for treating larger tumors. In the setting of colorectal cancer lung metasta-ses, survival rates provided by RFA in selected patients, are substantially higher than those obtained with any chemotherapy regimens and provide indirect evidence that RFA improves survival in patients with limited lung metastatic disease. Novel non-thermal techniques for tumor ablation-including irreversible electroporation and light activated drug therapy-seem to have potential to overcome the limitations of RFA and warrant further clinical investigation. The efficacy of combination therapies, including ablation plus administration of drug-eluting beads or thermal sensitive drug carriers is also currently being explored.""",English,0
Journal Article,O. Planche; C. Teriitehau; S. Boudabous; J. M. Robinson; P. Rao; F. Deschamps; G. Farouil; T. De Baere,2013,In vivo evaluation of lung microwave ablation in a porcine tumor mimic model,http://dx.doi.org/10.1007/s00270-012-0399-8,"Purpose: To evaluate the microwave ablation of created tumor mimics in the lung of a large animal model (pigs), with examination of the ablative synergy of multiple antennas. Methods: Fifty-six tumor-mimic models of various sizes were created in 15 pigs by using barium-enriched minced collected thigh muscle injected into the lung of the same animal. Tumors were ablated under fluoroscopic guidance by single-antenna and multiple-antenna microwaves. Results: Thirty-five tumor models were treated in 11 pigs with a single antenna at 75 W for 15 min, with 15 measuring 20 mm in diameter, 10 measuring 30 mm, and 10 measuring 40 mm. Mean circularity of the single-antenna ablation zones measured 0.64 +/- 0.12, with a diameter of 35.7 +/- 8.7 mm along the axis of the antenna and 32.7 +/- 12.8 mm perpendicular to the feeding point. Multiple-antenna delivery of 75 W for 15 min caused intraprocedural death of 2 animals; modified protocol to 60 W for 10 min resulted in an ablation zone with a diameter of 43.0 +/- 7.7 along the axis of the antenna and 54.8 +/- 8.5 mm perpendicular to the feeding point; circularity was 0.70 +/- 0.10 Conclusions: A single microwave antenna can create ablation zones large enough to cover lung tumor mimic models of <4 cm with no heat sink effect from vessels of <6 mm. Synergic use of 3 antennas allows ablation of larger volumes than single-antenna or radiofrequency ablation, but great caution must be taken when 3 antennas are used simultaneously in the lung in clinical practice. © 2012 Springer Science+Business Media, LLC and the Cardiovascular and Interventional Radiological Society of Europe (CIRSE).",English,0
Journal Article,J. L. Pou Ucha; J. M. Nogueiras Alonso; A. M. Alvarez Paez; B. A. Suarez Arfenoni; A. Serena Puig; A. M. Lopez Lopez; J. Barandela Salgado; L. M. Campos Villarino; M. Casal Rivas; R. Guitian Iglesias,2012,Diagnostic yield of baseline and follow-up PET/CT studies in ablative therapy for non-small cell lung cancer. [Spanish],http://dx.doi.org/10.1016/j.remn.2012.01.001,"Although they have proven effectiveness, radiofrequency and microwave ablation techniques have a high rate of partial responses. Diagnostic studies that anticipate the changes in morphology are essential for earlier detection of residual viable tumor tissue or local recurrences to identify patients who will benefit from a new treatment. Our study has determined the diagnostic yield of PET/CT studies at baseline and follow-up and adequate time between them and the ablation intervention. Seven patients with single tumor lesion with a total of 8 ablations were included. CT and PET/CT studies were performed at baseline and follow-up after ablation. Average times between PET studies at baseline and follow-up and the ablative therapy were 1.8 and 3.4 months, respectively. Mean scores in metabolic activities of the PET at baseline and follow-up were 7.6 and 4.3. g/ml of SUVmax, respectively. The Dual Time Point technique helped to identify viable tissue after ablation in 3 cases. Follow-up PET/CT studies have conditioned the various treatment strategies adopted by clinical oncologists. The high yield of the PET/CT study including the Dual Time Point technique may be considered as a study replacement of initial and follow-up Contrast-Enhanced CT before and after treatment with RFA and AMO, this achieving considerable reduction in the exposure to high radiation levels. We propose conducting the first PET/CT follow-up study at 3 months of the RFA and AMO. © 2011 Elsevier Espana, S.L. y SEMNIM.",Spanish,0
