Type,Author,Year,Title,DOI,Abstract,Language,Decision
Journal Article,J. B. Guo; Y. Zhu; B. L. Chen; B. Xie; W. Y. Zhang; Y. J. Yang; Y. S. Yue; X. Q. Wang,2015.0,Surgical versus non-surgical treatment for vertebral compression fracture with osteopenia: a systematic review and meta-analysis,10.1371/journal.pone.0127145,"BACKGROUND: Surgical and non-surgical interventions are the two categories for treatment of vertebral compression fractures (VCFs). However, there is clinical uncertainty over optimal management. This study aimed to examine the safety and effectiveness of surgical management for treatment of VCFs with osteopenia compared with non-surgical treatment. METHODS: We conducted a systematic search through electronic databases from inception to June 2014, with no limits on study data or language. Randomized controlled trials (RCTs) evaluating surgical versus non-surgical interventions for treatment of patients with VCFs due to osteopenia were considered. Primary outcomes were pain and adverse effects. A random-effects model was used to calculate the pooled mean difference (MD) or risk ratios with 95% confidence interval (CI). RESULTS: Sixteen reports (11 studies) met the inclusion criteria, and provided data for the meta-analysis with a total of 1,401 participants. Compared with conservative treatment, surgical treatment was more effective in reducing pain (short-term: MD -2.05, 95% CI -3.55 to -0.56, P=0.007; mid-term: MD -1.70, 95% CI -2.78 to -0.62, P=0.002; long-term: MD -1.24, 95% CI -2.20 to -0.29, P=0.01) and disability on the Roland-Morris Disability score (short-term: MD -4.97, 95% CI -8.71 to -1.23, P=0.009), as well as improving quality of life on the Short-Form 36 Physical Component Summary score (short-term: MD 5.53, 95% CI 1.45 to 9.61, P=0.008) and the Quality of Life Questionnaire of the European Foundation for Osteoporosis score (short-term: MD -5.01, 95% CI -8.11 to -1.91, P=0.002). Indirect comparisons between vertebroplasty and kyphoplasty found no evidence that the treatment effect differed across the two interventions for any outcomes assessed. Compared with the sham procedure, surgical treatment showed no evidence of improvement in pain relief and physical function. Based on these two comparisons, no significant difference between groups was noted in the pooled results for adverse events. CONCLUSION: Compared to conservative treatment, surgical treatment was more effective in decreasing pain in the short,mid and long terms. However, no significant mid- and long-term differences in physical function and quality of life was observed. Little good evidence is available for surgical treatment compared with that for sham procedure. PV and BK are currently used to treat VCFs with osteopenia, with little difference in treatment effects. Evidence of better quality and from a larger sample size is required before a recommendation can be made. SYSTEMATIC REVIEW REGISTRATION: http://www.crd.york.ac.uk/PROSPERO PROSPERO registration number: CRD42013005142.",eng,0.0
Journal Article,Y. Guo,2015.0,[Percutaneous vertebroplasty for senile osteoporotic vertebral compressive fractures with posterior vertebral defect and spinal canal compromise],DOI:10.11817/j.issn.1672-7347.2015.08.011,"OBJECTIVE: To evaluate the curative effect of percutaneous vertebroplasty (PVP) for senile osteoporotic vertebral compressive fractures with posterior vertebral defect and spinal canal compromise. METHODS: A total of 50 patients with osteoporotic vertebral compressive fractures (50 vertebrae) underwent PVP from July, 2010 to October, 2013. Subsequent visual analogue scale (VAS) rating, analgesic utilization and mobility were recorded before and after the surgery. RESULTS: A total of 42 patients were followed up completely. The median VAS, analgesic administration score and patients' mobility score was significantly decreased at the 2nd hour, the 3rd day, the 1st month, the 3rd month, the 6th month and the 1st year after the surgery compared with those at the pre-operation (P<0.01). Five recurrence fractures were observed after PVP. CONCLUSION: PVP is safe and effective and it is worthy for clinical popularization and application.",chi,0.0
Journal Article,Z. Guo; J. Yang; Y. Zheng; Y. Wang,2015.0,Thoracolumbar fascia injury associated with residual back pain after percutaneous vertebroplasty: a compelling study,10.1007/s00198-015-3178-y,,eng,0.0
Journal Article,K. Y. Ha; K. W. Kim; Y. H. Kim; I. S. Oh; S. W. Park,2010.0,Revision surgery after vertebroplasty or kyphoplasty,10.4055/cios.2010.2.4.203,"BACKGROUND: We wanted to investigate the leading cause of failed vertebroplasty or kyphoplasty. METHODS: Twelve patients (10 females and 2 males) who underwent revision surgery after vertebroplasty or kyphoplasty were included. In 4 cases, vertebroplasty was done for two or more levels. Six cases with kyphoplasty were included. Through the retrospective review of the radiographic studies and medical record, we analyzed the etiology of the revision surgery. RESULTS: Uncontrolled back pain was the main clinical presentation. In 4 cases, neurological symptoms were noted, including one case with conus medullaris syndrome. The average time to the revision surgery after vertebroplasty or kyphoplasty was 15 months. Infection (4 cases) and progressive kyphosis with collapse (8 cases) were the causes for the revision. A solid pattern of inserted bone cement and bone resorption around the cement were noted in the all cases with progressive collapse and kyphosis. CONCLUSIONS: Infection, misdiagnosis and progressive kyphosis were causes of the revision surgery after vertebroplasty and kyphoplasty. A solid pattern of accumulation of bone cement and peri-cement bone resorption might be related with the progressive collapse.",eng,1.0
Journal Article,K. Y. Ha; Y. H. Kim; S. R. Yoo; J. N. Molon,2015.0,Bone Cement Dislodgement: One of Complications Following Bone Cement Augmentation Procedures for Osteoporotic Spinal Fracture,10.3340/jkns.2015.57.5.367,"Bone cement augmentation procedures have been getting more position as a minimally invasive surgical option for osteoporotic spinal fractures. However, complications related to these procedures have been increasingly reported. We describe a case of bone cement dislodgement following cement augmentation procedure for osteoporotic spinal fracture by reviewing the patient's medical records, imaging results and related literatures. A 73-year-old woman suffering back and buttock pain following a fall from level ground was diagnosed as an osteoporotic fracture of the 11th thoracic spine. Percutaneous kyphoplasty was performed for this lesion. Six weeks later, the patient complained of a recurrence of back and buttock pain. Radiologic images revealed superior dislodgement of bone cement through the 11th thoracic superior endplate with destruction of the lower part of the 10th thoracic spine. Staged anterior and posterior fusion was performed. Two years postoperatively, the patient carries on with her daily living without any significant disability. Delayed bone cement dislodgement can occur as one of complications following bone cement augmentation procedure for osteoporotic spinal fracture. It might be related to the presence of intravertebral cleft, lack of interdigitation of bone cement with the surrounding trabeculae, and possible damage of endplate during ballooning procedure.",eng,1.0
Journal Article,K. Y. Ha; J. S. Lee; K. W. Kim; J. S. Chon,2006.0,Percutaneous vertebroplasty for vertebral compression fractures with and without intravertebral clefts,10.1302/0301-620x.88b5.17345,"We present the clinical and radiological results of percutaneous vertebroplasty in the treatment of 58 vertebral compression fractures in 51 patients at a minimum follow-up of two years. Group 1 consisted of 39 patients, in whom there was no associated intravertebral cleft, whilst group 2 comprised 12 patients with an intravertebral cleft. The Oswestry disability index (ODI) and visual analogue scale (VAS) scores were recorded prospectively. The radiological evidence of kyphotic deformity, vertebral height, leakage of cement and bone resorption around the cement were studied retrospectively, both before and after operation and at the final follow-up. The ODI and VAS scores in both groups decreased after treatment, but the mean score in group 2 was higher than that in group 1 (p = 0.02 (ODI), p = 0.02 (VAS)). There was a greater initial correction of the kyphosis in group 2 than in group 1, although the difference was not statistically significant. However, loss of correction was greater in group 2. Leakage of cement was seen in 24 (41.4%) of 58 vertebrae (group 1, 32.6% (15 of 46); group 2, 75% (9 of 12)), mainly of type B through the basal vertebral vein in group 1 and of type C through the cortical defect in group 2. Resorption of bone around the cement was seen in three vertebrae in group 2 and in one in group 1. There were seven adjacent vertebral fractures in group 1 and one in group 2. Percutaneous vertebroplasty is an effective treatment for osteoporotic compression fractures with or without an intravertebral cleft. Nonetheless, higher rates of complications related to the cement must be recognised in patients in the presence of an intravertebral cleft.",eng,1.0
Journal Article,N. Habib; T. Maniatis; S. Ahmed; T. Kilkenny; H. Alkaied; D. Elsayegh; M. Chalhoub; K. Harris,2012.0,Cement pulmonary embolism after percutaneous vertebroplasty and kyphoplasty: an overview,10.1016/j.hrtlng.2012.02.008,"BACKGROUND: Because of the aging of the American population, osteoporotic vertebral fractures are becoming a common problem in the elderly. Minimally invasive percutaneous vertebral augmentation techniques have gained a great deal of importance in relieving the pain associated with these fractures, and are becoming the standard of care. METHODS: These procedures involve the injection of polymethylmethacrylate (PMMA) into the vertebral body. However, these techniques have their complications, and among these, pulmonary embolism is one of the most feared. It is attributable to the passage of cement into the pulmonary vasculature. After encountering a case of PMMA embolism in our practice, we decided to highlight this topic and discuss the incidence, clinical presentation, diagnosis, and treatment of cement pulmonary embolisms.",eng,0.0
Journal Article,L. Hacein-Bey; J. L. Baisden; D. M. Lemke; S. J. Wong; J. L. Ulmer; J. F. Cusick,2005.0,Treating osteoporotic and neoplastic vertebral compression fractures with vertebroplasty and kyphoplasty,10.1089/jpm.2005.8.931,"BACKGROUND: Compression fractures are common in patients with osteoporosis and cancer. In particular, vertebral compression fractures are crippling, and pose an additional risk of cord compression. Although a number of nonmedical options such as bracing and exercise programs may help these patients, the combination of constant, severe pain and spinal instability was until recently almost invariably synonymous with painful gradual deterioration and a poor quality of life. Vertebroplasty, and more recently kyphoplasty, are minimally invasive procedures that aim at limiting or reversing painful collapse of the vertebrae, while providing stability to the treated segment of the spine. As these new options are highly effective and involve minimal risk, it is important that physicians be familiar with them. OBJECTIVE: This paper reviews the demographics of vertebral compression fractures, both osteoporotic and neoplastic, the technical aspects of vertebroplasty and kyphoplasty, and current results and outcomes. RESULTS: Pain relief rates in excess of 90% have been reported with both vertebroplasty and kyphoplasty in patients with vertebral compression fractures. Procedural complication rates should be very low, in the 1%-2% range at most with proper technique. CONCLUSIONS: Until the advent of vertebroplasty, almost no effective therapeutic option could be offered to patients suffering from neoplastic or osteoporotic vertebral compression fractures, which are relatively common and often crippling. The technical feasibility of these procedures is high, the risk low, and the effectiveness high. Therefore, it is important that physicians consider vertebroplasty and kyphoplasty as viable and strong options.",eng,0.0
Journal Article,A. G. Hadjipavlou; M. N. Tzermiadianos; P. G. Katonis; M. Szpalski,2005.0,Percutaneous vertebroplasty and balloon kyphoplasty for the treatment of osteoporotic vertebral compression fractures and osteolytic tumours,10.1302/0301-620x.87b12.16074,,eng,0.0
Journal Article,C. Hadley; O. A. Awan; G. H. Zoarski,2010.0,Biomechanics of vertebral bone augmentation,10.1016/j.nic.2010.02.002,"Percutaneous vertebral augmentation is a successful means of relieving pain and reducing disability after vertebral compression fracture; however, the exact mechanism by which vertebral augmentation eliminates pain remains unproven. Most likely, pain relief is because of stabilization of microfractures. The biomechanical effects of vertebral fracture and subsequent vertebral augmentation therapy, however, are topics for continued investigation. Altered biomechanical stresses after treatment may affect the risk of adjacent fracture in an osteoporotic patient; that risk may be different after vertebral augmentation with cavity creation (balloon assisted vertebroplasty or kyphoplasty) when compared with vertebral augmentation without cavity creation (vertebroplasty). Polymethyl methacrylate cement used in these procedures may have an important effect on the load transfer and disk mechanics, and therefore, the variables of cement volume, formulation, and distribution should also be evaluated. Finally, the question of whether prophylactic treatment of adjacent intact levels is indicated must be considered.",eng,0.0
Journal Article,Y. Hai; X. M. Chen; J. G. Wu; Y. Z. Liu; L. J. Zhou; D. W. Zou,2006.0,[Kyphoplasty for treatment of non-osteoporotic thoracolumbar compressive fractures: analysis of 17 cases],", ","OBJECTIVE: To evaluate the efficacy and safety of kyphoplasty for treatment of non-osteoporotic compressive fractures of thoracolumbar vertebrae. METHODS: Seven patients of non-osteoporotic thoracolumbar compressive fractures confirmed by plain X-ray examination and CT scanning, 14 males and 3 females, aged 35.2, all suffering from one level fracture, at T9 in 1 case, T11 in 2 cases, T12 in 7 cases, L1 in 5 cases, L2 in 1 case, and L3 in 1 case were. treated with percutaneous kyphoplasty. Under local anesthesia Kypho-X vertebra expander was inserted into the vertebral body and polymethylmethacrylate (PMMA) bone cement was filled. Then the patients were followed up for 6 months (6-24 months) by using the visual analog scale, Oswestry disability index (ODI), and the vertebra height and kyphosis were analyzed. RESULTS: All patients underwent the procedure safely. Except for two cases with complication of para-vertebra cement leakage no other complication occurred. The average surgery time was 55 min. All patients became able to get up of bed 2 days and discharged 7 days postoperatively and continued to be protected by hard prosthesis for two weeks more. The average score of VAS was 8.7 before the operation, and then gradually decreased, to 3.2 and 2.7 1 and 4 weeks postoperatively, and became 2.1 at the last follow-up (all P < 0.05). The average ODI score was 72.3 before the operation, and then gradually decreased to 48.6 and 28.9 1 week and 4 weeks postoperatively, and became 22.4 at the last follow-up (all P < 0.05). The average height of the vertebra was 14.3 mm preoperatively, and increased to 24.7 mm 1 week postoperative and 22.4 mm at the last follow up (both P < 0.05). The kyphosis of the fractured vertebra was 31.1 degrees preoperatively and decreased to 9.6 degrees 1 week postoperatively and 10.9 degrees at the last follow up (both P < 0.05). All patients returned to their previous work and life within 2 months postoperatively. CONCLUSION: Percutaneous kyphoplasty is effective and safe in the treatment of non-osteoporotic thoracolumbar compressive fractures with the advantages of minimum invasiveness, fast pain relief and recovery, as well as restoration of vertebra height and correction of kyphosis.",chi,0.0
Journal Article,J. Hakalo; J. Wronski,2008.0,Operative treatment of hangman's fractures of C2. Posterior direct pars screw repair or anterior plate-cage stabilization?,", ","BACKGROUND AND PURPOSE: Feasibility study and evaluation of complications of two different C1-C2 motion-sparing surgical methods for hangman's fracture of C2. MATERIAL AND METHODS: From 2001 till 2005, seventeen patients were operated on because of unstable type II (according to Effendi) hangman's fractures. The patients were treated either with transoral C2-C3 discectomy with plate-cage stabilization or with posterior direct pars screw repair. The plate-cage group (n=9) comprised patients with a mean age of 34 years, and the average follow-up was 42 months. The screw repair group (n=8) included patients with a mean age of 27 years, and the average follow-up was 28 months. X-rays and computed tomography of the spine were performed before the surgery. X-rays were also performed 2 or 3 days after the surgery, during the 6th week after the surgery as well as at 3, 6, 12, and 24 months thereafter. Fusion and stability of C2 were confirmed on flexion-extension X-rays 6 months after the surgery. RESULTS: In all patients C1-C2 motion was preserved and bone fusion with good cervical spine alignment was achieved. In the plate-cage group, an extension of the head that is needed to reduce flexion types of fracture can cause technical difficulties with the correct plate-cage installation because of interference of the jaw and tongue in the operative field. One patient of the group experienced a chronic infection which was resolved by plate-cage removal. Patients in the screw repair group healed uneventfully without complications. CONCLUSIONS: Anterior transoral plate-cage stabilization is indicated for type II fracture with extension displacement and posterior direct pars screw repair for flexion displacement. Nevertheless, posterior direct pars screw repair seems to be safer, cheaper and more technically feasible.",eng,1.0
Journal Article,M. Hamady; S. Sheard,2009.0,Role of cementoplasty in the management of compression vertebral body fractures,10.1136/pgmj.2008.071613,"Osteoporotic vertebral compression fractures cause pain, reduced mobility and consequently poor quality of life, and as such have a significant impact on health resources. Their prevalence can be expected to increase with the ageing population. Until recently, only conservative management has been available to alleviate pain and improve mobility. Originally developed in the 1980s to treat vascular malformation in the spine, vertebroplasty offers an interventional method for improving symptoms of vertebral compression fractures. Percutaneous vertebroplasty involves stabilisation of the fractured vertebral body using cement which is introduced via a needle under image guidance. Kyphoplasty is a more recent development in which a balloon is inflated within the fractured vertebral body in order to correct any loss of height before cement stabilisation. There is a lack of major randomised controlled trials on either procedure at present, but evidence of their safety and efficacy is increasing, suggesting that both are more effective than conservative management, with low risk of complications.",eng,0.0
Journal Article,"A. Hammond; L. H. Riley, 3rd; P. Gailloud; D. A. Nussbaum; A. Malhotra; M. Watkins; K. J. Murphy",2004.0,Treatment considerations for vertebroplasty in men,", ","BACKGROUND AND PURPOSE: Vertebroplasty is now a widely accepted image-guided intervention in patients with compression fracture. The purpose of this report is to look specifically at the male population undergoing vertebroplasty and identfy the management considerations distinct to men. METHODS: The hospital medical records and radiographic studies of 24 men treated with vertebroplasty between February 1999 and November 2000 were retrospectively reviewed. RESULTS: Five patients presented with idiopathic or secondary osteoporosis. In two of these five men, malignancies were discovered by core biopsies taken at the time of vertebroplasty. Thirteen patients (54%) had secondary osteoporosis. Of this group, 10 patients (42%) were steroid dependent and three (13%) were hypogonadal. Five patients (21%) had traumatic events leading to fracture. One presented with known metastases. CONCLUSION: Primary osteoporosis in men is unusual. In male patients without a definable cause of osteoporosis, known metastatic disease, or a significant history of trauma, the routine performance of a vertebral biopsy through the vertebroplasty needle before the injection of bone cement is indicated to identify unexpected neoplasm.",eng,0.0
Journal Article,"A. Hammond; L. H. Riley, 3rd; P. Gailloud; D. A. Nussbaum; A. Malhotra; M. Watkins; K. J. Murphy",2004.0,Treatment considerations for vertebroplasty in men.[Erratum appears in AJNR Am J Neuroradiol. 2004 May;25(5):904],", http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=med5&AN=15090359
http://primo-direct-apac.hosted.exlibrisgroup.com/openurl/61ADELAIDEU/SUA_SERVICES_PAGE?sid=OVID:medline&id=pmid:15090359&id=doi:&issn=0195-6108&isbn=&volume=25&issue=4&spage=639&pages=639-41&date=2004&title=Ajnr%3A+American+Journal+of+Neuroradiology&atitle=Treatment+considerations+for+vertebroplasty+in+men.&aulast=Hammond&pid=%3Cauthor%3EHammond+A%3BRiley+LH+3rd%3BGailloud+P%3BNussbaum+DA%3BMalhotra+A%3BWatkins+M%3BMurphy+KJ%3C%2Fauthor%3E%3CAN%3E15090359%3C%2FAN%3E%3CDT%3EJournal+Article%3C%2FDT%3E","BACKGROUND AND PURPOSE: Vertebroplasty is now a widely accepted image-guided intervention in patients with compression fracture. The purpose of this report is to look specifically at the male population undergoing vertebroplasty and identfy the management considerations distinct to men.
METHODS: The hospital medical records and radiographic studies of 24 men treated with vertebroplasty between February 1999 and November 2000 were retrospectively reviewed.
RESULTS: Five patients presented with idiopathic or secondary osteoporosis. In two of these five men, malignancies were discovered by core biopsies taken at the time of vertebroplasty. Thirteen patients (54%) had secondary osteoporosis. Of this group, 10 patients (42%) were steroid dependent and three (13%) were hypogonadal. Five patients (21%) had traumatic events leading to fracture. One presented with known metastases.
CONCLUSION: Primary osteoporosis in men is unusual. In male patients without a definable cause of osteoporosis, known metastatic disease, or a significant history of trauma, the routine performance of a vertebral biopsy through the vertebroplasty needle before the injection of bone cement is indicated to identify unexpected neoplasm.",English,1.0
Journal Article,I. Hamrick; S. Schrager; A. M. Nye,2015.0,Treatment of osteoporosis: current state of the art,10.1007/s10354-014-0335-4,"Osteoporosis can be treated with medications and lifestyle changes, including avoiding a sedentary lifestyle, alcohol, and smoking. We will identify medications that protect against hip fractures in addition to vertebral fractures, and explore new evidence of adverse effects and risks. Bisphosphonates are used as first-line treatment. We will discuss the latest osteoporosis medications, drug interactions, potential bone protective effects of other drug classes, and the evidence of exercise and kyphoplasty.",eng,0.0
Journal Article,I. H. Han; D. K. Chin; S. U. Kuh; K. S. Kim; B. H. Jin; Y. S. Yoon; Y. E. Cho,2009.0,Magnetic resonance imaging findings of subsequent fractures after vertebroplasty,10.1227/01.neu.0000339120.41053.f1,"OBJECTIVE: The biomechanical effect of injected cement has been considered as the cause of adjacent vertebral fracture (AVF) after vertebroplasty, but the clinical evidence supporting this hypothesis is still insufficient. METHODS: We retrospectively reviewed 33 patients with subsequent fractures among 278 patients who underwent percutaneous vertebroplasty at our hospital from January 2002 to December 2005. The bone marrow edema pattern of subsequent fractures on magnetic resonance imaging was analyzed in 33 patients. In addition, the relationship between the location and distribution pattern of inserted cement and site of subsequent fractures was investigated. RESULTS: Among 33 subsequent fractures, we found 13 cranial AVFs, 7 caudal AVFs, and 13 remote fractures. The incidence rate of AVFs was 7.3% of 273 patients. Among 33 subsequent vertebral fractures, 13 were cranial AVFs (Group 1), 3 were superior, 7 were inferior, and 3 were overall (23.1%, 53.8%, and 23.1%, respectively). Of 7 caudal AVFs (Group 2), 7 were superior (100%). In 13 remote fractures (Group 3), 10 were superior, 1 was inferior, 2 were overall (76.9%, 7.7%, and 15.4%, respectively). In AVFs, bone marrow edema appeared mainly toward injected cement (P = 0.005). When injected cement made a solid mass rather than interdigitation, the occurrence rate of cranial AVFs was high (P = 0.004). CONCLUSION: Bone marrow edema of AVFs appeared significantly toward the previous injected cement. This phenomenon supports the idea that the biomechanical effect of injected cement is one of the causative factors which affect the occurrence of AVF after percutaneous vertebroplasty. In particular, when injected cement forms a solid mass rather than interdigitation, the risk of cranial AVF may increase.",eng,1.0
Journal Article,K. R. Han; C. Kim; J. S. Eun; Y. S. Chung,2005.0,Extrapedicular approach of percutaneous vertebroplasty in the treatment of upper and mid-thoracic vertebral compression fracture,", ","PURPOSE: To evaluate the clinical outcome of the extrapedicular approach of percutaneous vertebroplasty (PVP) for upper and mid-thoracic vertebral compression fractures in patients. MATERIAL AND METHODS: Extrapedicular vertebroplasty was performed in painful compression fractures at T4-T8 levels. The assessment criteria were changes over time in visual analog scale (VAS) and mobility score. We evaluated the volume of cement injected, the size of needle required, and complications. RESULTS: Procedures were performed in 27 patients with a total of 34 affected vertebral bodies. Early (within a week) and one year later, clinical follow-ups showed that pain intensity had decreased by 50% one day after operation and later by 70-80%. Mobility scores of all patients were improved immediately after the procedure. Average volume of polymethylmethacrylate (PMMA) per vertebral body was 3.8 +/- 1.2 ml. Leakage of PMMA occurred in one vertebral level (intradiskal space), but did not cause clinical complications. CONCLUSION: PVP of upper and mid-thoracic spine with an extrapedicular approach is an efficient and safe procedure for treating painful thoracic vertebral compression fracture under a cautious patient selection and meticulous technical procedure.",eng,0.0
Journal Article,S. Han; H. S. Park; Y. H. Pee; S. H. Oh; I. T. Jang,2013.0,The clinical characteristics of lower lumbar osteoporotic compression fractures treated by percutaneous vertebroplasty : a comparative analysis of 120 cases,10.14245/kjs.2013.10.4.221,"OBJECTIVE: The purpose of this study is to provide accurate understanding of clinical presentations and surgical outcomes as well as to identify the unique characteristics of lower lumbar osteoporotic compression fracture (OCF). METHODS: Clinical data were collected from 120 patients who had L3, L4 or L5 percutaneous vertebroplasty (PVP) performed from 2008 to 2012 at the single institute. L4 or L5 PVP patients were classified into group 1 and group 2 was for L3 PVP patients. Medical records were retrospectively investigated at 1 month after PVP. Long term follow-up results were obtained at a median value of 22 months after PVP. RESULTS: 75% of the patients in group 1 were not associated with traumatic events, 71% presenting with leg radiating symptoms and 46% requiring an additional decompressive surgery, more often than those in group 2. These differences are statistically significant (p<0.05). The short term medical record review demonstrated that only 73% of patients in group 1 were ameliorated with regard to back motion pain, whereas those in group 2 reported 87.7% rates of amelioration in identical category (p<0.05). The long term follow up confirmed a significantly worse outcome in group 1, with only 55.7% of patients reporting amelioration in their pain or functional status, but 71.7% rate of amelioration in group 2. CONCLUSION: The OCFs at the L4 or L5 level have different clinical characteristics from those at upper levels of the lumbar spine.",eng,1.0
Journal Article,S. Han; S. Wan; L. Ning; Y. Tong; J. Zhang; S. Fan,2011.0,Percutaneous vertebroplasty versus balloon kyphoplasty for treatment of osteoporotic vertebral compression fracture: a meta-analysis of randomised and non-randomised controlled trials,10.1007/s00264-011-1283-x,"PURPOSE: There is still debate over whether vertebroplasty (VP) or kyphoplasty (KP) is superior for the treatment of osteoporosis vertebral compression fractures (VCFs). We performed a systematic review and meta-analysis of randomised and non-randomised controlled trials comparing VP with KP to reach a relatively conclusive answer. METHODS: We searched computerised databases comparing efficacy and safety of VP and KP in osteoporotic fractures. These trials reported pain relief (Visual Analogue Scale), disability (Oswestry disability score) and complications (i.e., cement leakage, incident fractures) as the primary outcome. RESULTS: Eight studies involving 848 patients were identified. The outcome showed that VP is more effective in the short-term (no more than seven days) pain relief. Kyphoplasty had a superior capability for intermediate-term (around three months) functional improvement. As for long-term pain relief and functional improvement, there is no significant difference between these two interventions. Consistently, both interventions have similar risk for subsequent fracture and cement leakage. CONCLUSION: Thus considering the higher cost of the KP procedure, we recommend VP over KP for the treatment of osteoporotic VCFs.",eng,0.0
Journal Article,S. L. Han; S. L. Wan; Q. T. Li; N. J. Chen; F. Yang,2013.0,Subsequent vertebral fracture risk is not a contraindication to vertebroplasty or kyphoplasty,", ",,eng,0.0
Journal Article,S. L. Han; S. L. Wan; Q. T. Li; D. T. Xu; H. M. Zang; N. J. Chen; L. Y. Chen; W. P. Zhang; C. Luan; F. Yang; Z. W. Xu,2015.0,"Is vertebroplasty a risk factor for subsequent vertebral fracture, meta-analysis of published evidence?",10.1007/s00198-014-2848-5,"UNLABELLED: In our paper, we systemically retrieved the eligible study evaluating whether increased incidence of subsequent vertebral fracture is associated with vertebroplasty. Main effect sizes were vertebral fracture rates reported in terms of hazard ratio (HR) for time-to-event data or relative risk (RR) for dichotomous outcome. Our results do not support the hypothesis that vertebroplasty contributes to increased risk of subsequent vertebral fracture, neither adjacent nor total vertebral fracture. INTRODUCTION: Vertebroplasty has been implicated in significant changes in vertebral strength, vertebral shape, and consequently increased risk for subsequent vertebral fracture, especially the adjacent level. Here, we further tested the hypothesis whether new-onset vertebral fracture is a natural result of osteoporosis or consequence of cement augmentation. METHODS: Relevant literatures were retrieved using PubMed, Web of Knowledge, and Cochrane Central Register of Controlled Trials (CENTRAL), supplemented by a hand-search of the reference lists of selected articles. Eligible studies assessed whether increased morbidity of subsequent vertebral fracture is associated with vertebroplasty. Main effect sizes were vertebral fracture rates reported in terms of hazard ratio (HR) for time-to-event data or relative risk (RR) for dichotomous outcome. Random-effects model was used to account for clinical or methodological heterogeneity across studies. RESULTS: Thirteen studies with a number of 2,551 individuals (1,631 in vertebroplasty group and 920 in control group) were suitable for this meta-analysis. In trials that reported adjacent vertebral fracture as time-to-event data (two trials, n = 328), we found a similar incidence of vertebral fracture in percutaneous vertebroplasty (PVP) group compared to conservative therapy (HR 0.60, 95% confidence interval 0.29 to 1.26; P = 0.18). In trials that reported overall vertebral fracture as time-to-event data (three trials, n = 704), vertebroplasty was associated with a slightly increased but non-significant risk for vertebral fracture (HR 1.14, 95% confidence interval 0.65 to 2.00; P = 0.65). The outcome was further confirmed in the secondary meta-analysis of studies that reported vertebral fracture as dichotomous data. Subgroup analysis according to study design revealed no difference either. CONCLUSIONS: Our results do not support the hypothesis that vertebroplasty contributes to increased risk of subsequent vertebral fracture, neither adjacent nor total vertebral fracture. However, adequately designed randomized controlled trials are warranted to confirm the present findings.",eng,0.0
Journal Article,J. Hanna; M. Letizia,2007.0,Kyphoplasty. A treatment for osteoporotic vertebral compression fractures,10.1097/01.NOR.0000300942.56214.2e,"Patients experience more than 700,000 osteoporotic vertebral compression fractures each year in the United States, primarily because of bone brittleness and the inability of the vertebrae to resist increased forces applied to them. Patients diagnosed with this type of fracture are given the option of conservative or operative treatment approaches. Although a typical compression fracture generally heals in 6 to 12 weeks, patients may be offered the kyphoplasty procedure, which reduces the fracture and stabilizes it with cement. Although this procedure is not without risk, it is deemed a safe and effective treatment option. This article reviews the indications, implications, and care provided to patients pursuing kyphoplasty after osteoporotic vertebral compression fracture.",eng,0.0
Journal Article,E. J. Hansen; A. Simony; L. Carreon; M. O. Andersen,2016.0,Rate of Unsuspected Malignancy in Patients With Vertebral Compression Fracture Undergoing Percutaneous Vertebroplasty,10.1097/brs.0000000000001270,"STUDY DESIGN: Retrospective study. OBJECTIVE: To determine the malignancy rate and histology in bone biopsies obtained during PVP for VCF. SUMMARY OF BACKGROUND DATA: Osteoporotic vertebral compression fractures (VCF) affect approximately 20% of postmenopausal women and can lead to long-term disability. Percutaneous vertebroplasty (PVP) is a minimally invasive procedure, primarily used in patients with severe pain after VCF. Even with a thorough clinical examination, magnetic resonance imaging (MRI) scans, and blood samples, some fractures maybe caused by an underlying malignant disease. METHODS: 144 consecutive patients underwent PVP for painful VCF, at the Center for Spine Surgery and Research, Middelfart Hospital. All patients had bone biopsies obtained during the PVP, and these biopsies were sent to the Department for Pathology at Vejle Sygehus for histologic diagnosis. RESULTS: About 144 patients were included in this study. The majority of the biopsy specimens (137, 95.1%) were acceptable for histological diagnosis. One hundred and twenty nine (89.6%) biopsies showed no signs of malignancy. Seven (4.9 %) were positive for malignancy. One biopsy was positive for MGUS. Seven (4.9 %) of the biopsies were unsuitable for histologic diagnosis. CONCLUSION: Our study shows an incidence of unsuspected malignancy in biopsies during PVP of 4.9%. Conservative treatment with analgesics and brace can potentially delay diagnosis and treatment of underlying malignant disease. We recommend biopsy during PVP as a standard procedure, to insure not to overlook any underlying malignancy despite the MRI-scan, blood analysis, and clinical examination being inconspicuous.",eng,1.0
