Type,Author,Year,Title,DOI,Abstract,Language,Decision
Journal Article,P. Thongrong; P. Jarruwale; P. Panichkul,2011.0,Effectiveness of paracervical block versus intravenous morphine during uterine curettage: a randomized controlled trial,", ","BACKGROUND: Abnormal uterine bleeding is a common gynecologic problem. Fractional curettage, evacuation and curettage, and dilatation curettage are common gynecologic procedures for investigation and treatment of abnormal uterine bleeding. To perform all these procedures, anesthesia is needed but technique varies among hospitals. The standard procedure of uterine curettage was performed after paracervical block or intravenous morphine injection. OBJECTIVE: To compare pain scores during and after uterine curettage using intravenous morphine versus paracervical block MATERIAL AND METHOD: A randomized controlled trial study was performed. Sixty-four patients with abnormal uterine bleeding and indication for curettage were enrolled in the present study. Simple randomized procedure was used to distribute the patients into two groups. Intravenous morphine was carried out in 32 patients as the group A while paracervical block was used in the other 32 patients of the group B before uterine curettage. The main outcome measurement was pain score, which assessed by Numerical rating scale ranging from 0-10. RESULTS: The median pain score during uterine curettage were 7.5 and 6 (p = 0.103), immediately after uterine curettage were 3 and 3 (p = 0.822) and 30 minutes after uterine curettage were 1 and 1 (p = 0.206) in the control and treatment group, respectively. CONCLUSION: Pain scores in patients who received paracervical block were not statistically different from those who received intravenous morphine. Paracervical block could be used as another choice for pain relief during uterine curettage.",eng,0
Journal Article,T. T. Tan; W. H. Teoh; D. C. Woo; C. E. Ocampo; M. K. Shah; A. T. Sia,2012.0,A randomised trial of the analgesic efficacy of ultrasound-guided transversus abdominis plane block after caesarean delivery under general anaesthesia,10.1097/EJA.0b013e32834f015f,"CONTEXT: Previous studies examining the efficacy of transversus abdominis plane block after caesarean section have mostly been in parturients under spinal anaesthesia. OBJECTIVES: We postulated that the advantage of performing transversus abdominis plane block after caesarean section might be even more obvious after general anaesthesia, resulting in reduced 24-h consumption of morphine. DESIGN, SETTING, PATIENTS AND INTERVENTIONS: In this single centre, randomised double-blind controlled trial, 40 women who underwent caesarean delivery under general anaesthesia were allocated randomly to receive a transversus abdominis plane block or no block. In those who received the block, 20 ml of levobupivacaine 2.5 mg ml was deposited bilaterally into the transversus abdominis plane under ultrasound guidance using a Sonosite Titan (SonoSite, Bothell, Washington, USA) 7-13 MHz linear transducer at the end of surgery when the patient was still anaesthetised. MAIN OUTCOME MEASURES: We recorded patient-controlled intravenous morphine use for 24 h, pain scores at rest and activity, sedation, nausea and vomiting, use of antiemetic medication and overall maternal satisfaction. The primary outcome was 24-h morphine consumption. RESULTS: Patients who received the transversus abdominis plane block used significantly less morphine in 24 h than those in the control group [12.3 (2.6) vs. 31.4 mg (3.1), P<0.001) and had higher satisfaction scores [16 (80%) vs. 5 (25%), P = 0.012). There were no differences between groups in the visual analogue pain scores, sedation level, nausea and vomiting or the use of antiemetic medication. CONCLUSION: Ultrasound-guided transversus abdominis plane block reduced morphine consumption following caesarean section under general anaesthesia, with increased maternal satisfaction.",eng,0
Journal Article,T. F. Tammam,2014.0,Transversus abdominis plane block: The analgesic efficacy of a new block catheter insertion method,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=cctr&AN=CN-00978696","Background Local anesthetic (LA) administration via a correctly placed block catheter could help optimum deposition in the transversus abdominis plane (TAP). The aim of the study is to assess the postoperative analgesic efficacy of TAP block achieved by initially injecting the LA through a catheter placed by ultrasound-guided Seldinger catheter insertion approach (USCIA). Methods Fifty patients scheduled for open inguinal hernia repair were randomized into two groups. Group USCIA: Patients received USCIA-TAP block. Group control: Patients did not receive TAP block. All patients received patient-controlled intravenous morphine postoperatively. The analgesic efficacy of USCIA-TAP block was assessed measuring the total amount of postoperative morphine requirements over the first 48 h postoperatively. Pain scores and level of patient satisfaction with pain relief after surgery were noted. Results The mean cumulative morphine requirement over the first 48 postoperative hours was significantly lower in USCIA group in comparison with the Control group (18.1 + 4.1 vs. 57.9 + 5.3 mg). The success rate of USCIA-TAP block catheter placement was 88%. The pain score of USCIA group was significantly lower at 3, 6, 12, and 24 postoperative hours compared with the Control group. The USCIA group had a significantly higher rate of satisfaction with regard to pain control in comparison with the Control group at the 12th and 24th postoperative hours (9 {8-10} vs. 6 {5-7} and 9 {8-10} vs. 7 {6-8}, respectively). Conclusion The use of a single dose of USCIA-TAP block reduced the total amount of morphine requirement over the first 48 postoperative hours for patients undergoing abdominal surgery. 2013 Production and hosting by Elsevier B.V. on behalf of Egyptian Society of Anesthesiologists.",English,0
Journal Article,S. Suresh; S. L. Barcelona; N. M. Young; C. L. Heffner; C. J. Cote,,Does a preemptive block of the great auricular nerve improve postoperative analgesia in children undergoing tympanomastoid surgery?,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=cctr&AN=CN-00460144","UNLABELLED: We performed a double-blinded randomized controlled trial to evaluate the efficacy of preemptive analgesia in children undergoing tympanomastoid surgery. Children were divided into two groups: group block-block (BB) received a preemptive great auricular nerve block (GAN-block) with 0.25% bupivacaine with 1:200,000 epinephrine before incision followed by a second GAN-block with 0.25% bupivacaine with 1:200,000 epinephrine 1 h before the end of the procedure. Group sham block-block (SB-B) received a preemptive GAN-block with normal saline before surgical incision followed by a GAN-block with 0.25% bupivacaine with 1:200000 epinephrine 1 h before the completion of the procedure. All patients were evaluated for pain with the objective pain score (OPS) by a blinded observer. There was no difference in pain rescue requirements in the postanesthesia care unit (BB versus SB-B, 1 of 20 versus 3 of 20, P= 0.60) or in the short-stay unit (BB versus SB-B, 5 of 20 versus 11 of 20, P = 0.107) or for the entire hospital stay (P = 0.20). There was no significant difference between groups in the time to first rescue pain medication (BB versus SB-B, 226 +/- 71 min versus 201 +/- 94 min). There was no significant difference between groups regarding vomiting in the postoperative period (P = 0.52). We conclude that a preoperative GAN-block does not offer significant advantages for postoperative pain relief in children undergoing tympanomastoid surgery. IMPLICATIONS: This double-blinded randomized controlled trial compared the efficacy of preemptive analgesia with a peripheral nerve block of the great auricular nerve for decreasing postoperative pain in children undergoing tympanomastoid surgery. Preemptive analgesia did not improve the quality or duration of postoperative analgesia in our cohort.",English,0
Journal Article,Y. J. Suh; Y. S. Kim; J. H. In; J. D. Joo; Y. S. Jeon; H. K. Kim,2009.0,Comparison of analgesic efficacy between bilateral superficial and combined (superficial and deep) cervical plexus block administered before thyroid surgery,10.1097/EJA.0b013e32832d6913,"BACKGROUND AND OBJECTIVE: To evaluate the analgesic efficacy of bilateral superficial cervical plexus block and combined superficial and deep cervical plexus block for incision pain, headache and posterior neck pain after thyroidectomy. METHOD: Ninety patients were divided into a control group (group C, n = 30), a bilateral superficial cervical plexus group (group S, n = 30) and a bilateral combined superficial and deep cervical plexus block group (group CO, n = 30). Before general anaesthesia, we performed bilateral superficial cervical plexus block (18 ml) and combined superficial (14 ml) and deep (4 ml) cervical plexus block with 0.25% bupivacaine. Anaesthesia was maintained with propofol-remifentanil-N2O-O2. RESULTS: The average concentration of remifentanil was significantly reduced in group S compared with group C and group CO (1.1 +/- 0.3, 1.8 +/- 0.4, 1.8 +/- 0.7 ng ml, respectively; P < 0.05). The incision pain at rest and on swallowing were significantly reduced at 0, 2 and 4 h in group S compared with group C (P < 0.05). Headache showed a tendency to be reduced in group S and group CO, but the posterior neck pain was not different among the three groups. After surgery, the opioid and nonopioid requirement was significantly reduced in group S (P < 0.05). There were fewer side effects and greater patients' satisfaction in group S. CONCLUSION: Superficial cervical plexus block is a more effective technique than combined superficial and deep cervical plexus block to reduce the pain during and immediately after thyroidectomy.",eng,0
Journal Article,B. Sriramka; N. Sahoo; S. Panigrahi,2012.0,Analgesic Efficacy of Ultrasound-guided Transversus Abdominis Plane Block following Caesarean Section,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=cctr&AN=CN-00903421","Background: Transversus abdominis plane (TAP) block is a recently described technique to provide analgesia in lower abdominal surgery. The technique has been refined by ultrasound (US) guidance to deliver the local anaesthetic into the neurofascial plane between the internal oblique and the transversus abdominis muscles. We evaluated the analgesic efficacy of US-guided TAP block in patients undergoing caesarean delivery. Methods: Fifty women undergoing caesarean section were randomised to undergo bilateral TAP block with ropivacaine 0.5% (N = 25) versus placebo (N = 25), in addition to standard postoperative analgesia comprising of oral acetaminophen (600 mg) 6 hourly, with IV morphine (3 mg) analgesia for 'breakthrough' pain. Each patient was assessed postoperatively by a blinded investigator for morphine usage, average pain score, nausea, vomiting, pruritus, drowsiness and satisfaction with pain relief. Results: In the TAP group, postoperative morphine requirements up to 24 hours were significantly reduced (median 18.0 mg) compared with the placebo group (median 33 mg). Patients in the TAP group reported lower visual analogue scale scores than patients in the placebo group. Fewer patients required antiemetic in the TAP group. There were no local complications attributable to the TAP block. Conclusion: US-guided bilateral TAP block used in conjunction with oral acetaminophen significantly reduces the need for IV morphine and is an effective component in a multimodal strategy for postoperative analgesia following caesarean delivery.",English,0
Journal Article,A. A. Spence; G. Smith; R. Harris,1970.0,The influence of post-operative analgesia and operative procedure on post-operative lung function: a comparison of morphine with extradural nerve block,", http://onlinelibrary.wiley.com/store/10.1111/j.1365-2044.1970.tb00167.x/asset/j.1365-2044.1970.tb00167.x.pdf?v=1&t=i0xcew1f&s=ba984427ff64badbdf2b7e2f9d720fe65adc53c7",,eng,0
Journal Article,N. L. Spansberg; E. Anker-Moller; J. B. Dahl; P. Schultz; E. F. Christensen,1996.0,The value of continuous blockade of the lumbar plexus as an adjunct to acetylsalicyclic acid for pain relief after surgery for femoral neck fractures,", ","In a randomized, double-blind investigation the analgesic effect of continuous blockade of the lumbar plexus as an adjunct to acetylsalicyclic acid by suppository after surgery for femoral neck fractures under spinal anaesthesia was examined in 20 patients. Before surgery, a catheter was inserted into the femoral nerve sheath. The patients were allocated randomly to receive bupivacaine or saline by bolus and then continuous infusion, started immediately after the operation. No statistically significant differences in additional morphine requirements, visual analogue pain scores or adverse effects were observed between the two treatment groups. It is concluded that continuous blockade of the lumbar plexus as an adjunct to rectal acetylsalicyclic acid offers no major additional pain relief after surgery for femoral neck fractures under spinal anaesthesia.",eng,0
Journal Article,L. Sohn; P. Voronov; A. Sawardekar; N. Jagannathan; S. Suresh,2010.0,Postoperative pain control in children undergoing laparoscopic appendectomy: Comparison of ultrasound-guided peripheral nerve blocks to local anesthetic infiltration analgesia,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed10&AN=70736144","Introduction: The aim of this study was to compare the use of ultrasound-guided (US) rectus sheath and ilioinguinal nerve blocks in children undergoing laparoscopic appendectomies in comparison to the traditional infiltration of local anesthetic solution. Methods: After IRB approval and informed consent and assent, 70 ASA I and II children ages 6-16 years old, scheduled for laparoscopic appendectomies, were prospectively randomized into two groups; (i) Group A, received local infiltration (0.25% bupivacaine) by the surgeon at each port site; (ii) Group B received bilateral US-guided rectus sheath and ilioinguinal nerve blocks. A blinded observer documented pain scores and rescue medications in the PACU and the first 48 hours after surgery. Other side effects of narcotics such as itching, nausea, vomiting, and drowsiness were also recorded. Statistical analysis Method: Descriptive statistics were used to summarize continuous variables by treatment groups. Frequencies and proportions were calculated for categorical variables for each group. Chi-square test or Fisher exact test was applied for comparison of categorical variables between the two groups. Wilcoxon Rank Sum test or two-sample t-test were applied for continuous variables depending on if the data distribution was normal or not. The mixed linear model was used to analyze vital measurements over time. Statistical software SAS 9.2 was used for statistical analysis. Results: A total of 70 patients were enrolled. Five patients were excluded from the study, four due to incomplete data collection and one for a change in surgical procedure after incision was made. The treatment groups consisted of 46% were girls and 54% were boys. The mean age for the two groups was 10 years (range of 5 to 16 years). The age of subjects between the two groups was not significantly different (p=0.36). The height was not significantly different either (p=0.64) between the two groups. The weight was marginally significant between the two groups (p=0.06). The total frequency of rescue pain medications administered to patients was significantly higher in group A (control) than in group B (p=0.04). There were no differences for adverse outcomes between the two treatment groups. Conclusions: Rectus sheath blocks have been shown to be effective in controlling pain during and after umbilical hernia repairs, as have ilioinguinal nerve blocks for groin surgery in pediatric patients.(1) The combination of these blocks was performed on patients in the peripheral nerve block group (group B) with US-assistance to provide analgesia to the dermatomal regions involved with port sites in laparoscopic appendectomies. This study validates the use of US-guided rectus sheath blocks and ilioinguinal nerve blocks in children undergoing laparoscopic appendectomies when compared to standard infiltration analgesia. We hope that this study will encourage anesthesiologists to perform these blocks in children undergoing laparoscopic appendectomies.",English,0
Journal Article,B. E. Smith; M. Suchak; D. Siggins; J. Challands,1988.0,Rectus sheath block for diagnostic laparoscopy,", http://onlinelibrary.wiley.com/store/10.1111/j.1365-2044.1988.tb05658.x/asset/j.1365-2044.1988.tb05658.x.pdf?v=1&t=i0xcfgbq&s=c66b15a33433794de0122b819fa9e82c871deab0","Sixty adult females of ASA grade 1 or 2 scheduled to undergo diagnostic laparoscopy were allocated randomly to one of two groups. In group A, laparoscopy was performed with a standardised general anaesthetic technique alone. In group B, the same general anaesthetic technique was supplemented with bilateral rectus sheath block. Postoperative analgesia was assessed at 1, 6 and 10 hours after operation. Visual analogue pain scores in group B were significantly lower than in group A despite a greater use of intramuscular analgesic injections in group A (p less than 0.005 in each case).",eng,1
Journal Article,M. Smaoui; S. Maghrebi; J. Guermazi; Y. Yousfi; W. Ben Ameur; K. Kolsi,2013.0,Comparison of two methods of postoperative analgesia for laparoscopic surgery of ovarian cysts: Ultrasound-guided TAP block versus infiltration of trocar ports,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed11&AN=71316082","Background and goal of study: The purpose of this study was to compare the analgesic effect of TAP bloc to the infiltration of tracar ports in patients undergoing laparoscopic ovarian cyst surgery . Materials and Methods: In this randomized, double-blind study, 40 patients undergoing laparoscopic ovarian cyst surgery were allocated in tow groups: group A(n=20) received at the end of surgery bilateral ultrasound-guided TAP blocks (20 mL 0.25% bupivacaine) with saline infiltration of trocar ports; group B(n=20) received local infiltration of the trocar ports (5ml 0.25% bupivacaine in each port) with bilateral ultrasound-guided TAP blocks with saline. Postoperative pain treatment consisted of iv paracetamol 1g, IV morphine (0-4 hours) and iv nefopam (4-24 hours) postoperatively. The outcomes were post operative pain scores at rest and in movement, first opioid request, opioid consumption, and side effects. Patients were assessed 0, 20, 40, 60, 80, 100, 120 minutes, 4, 6, 12 and 24 hours postoperatively. Group-wise comparisons of visual analog scale (VAS) pain, Morphine and Nefopam consumption were compared with the Student-test. Categorical data were analyzed using the chi<sup>2</sup> test (the difference was considered as significant if p< 0.05). Results and Discussion: The demographic characteristics, surgery duration and remifentanil consumption were similar in both groups.The mean visual analog scale pain scores (VAS) at rest and on movement were similar in the first 80 min in post operative and significantly reduced in group A between 80min and 24h: VAS at rest average (22,4 +/- 3,7 mm)in group A versus in group B (28,6+/- 5,3mm )(p= 0,019) ; VAS on movement average in group A (29.4+/-3.4mm)vs (38.5+/-6.4mm) in group B (p=0.005). Table 1 shows, first analgesic request, morphine and nefopam consumption. (Table Presented) The incidence of nausea and vomiting was significantly higher in group B than in group A (40% versus 15% respectively; p=0.048 ). More patients developed pruritus in group B than in group A (30% versus 5% respectively; p=0,01). There were no complications associated to the TAP block. Conclusion: The TAP block provides more analgesic efficacity than infiltration of trocar ports up to 24 hours in postoperative of ovarian cyst laparoscopy, with fewer side effects.",English,0
Journal Article,L. Smaoui; I. Bouaziz; N. Zribi; M. Ayedi; R. Bouhlel; A. Karoui,2011.0,The effect of the transverse abdominis plane block after laparoscopic cholecystectomy,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed10&AN=70681621","Background and Goal of Study: The transverse abdominis plane (TAP) block is a novel approach for blocking the abdominal wall neural afferents via the bilateral lumbar triangles of Petit. This prospective, randomized, and doubleblinded study was designed to describe the landmark TAP block not only to evaluate the intra- and postoperative analgesic efficacy in patients undergoing laparoscopic cholecystectomy but also to eradicate curare under general anesthesia. Materials and Methods: Forty patients undergoing laparoscopic cholecystectomy were randomized to receive standard general anesthetic either with (Group A, n=20) or without TAP block (Group B, n=20). Inclusion criteria were: age superior to 20 years and ASA physical status 1 or 2. Patients were excluded if there was a history of relevant local anesthetics allergy, or if they had coagulation disorder or there was infection at the needle insertion site. All patients received, before surgical incision, a bilateral TAP block which was performed using20 ml (50mg bupivacaine isobar 0.25% +0.5mug/kg clonidine) or 20ml saline on each side.Visual analogic scales were recorded during 24 hours after surgery.Postoperative complications, including nausea, vomiting, urinary retention, sleep disturbance, respiratory depression were also checked Results and Discussion: There were no differences between demographic characteristics and duration of the intervention. The TAP block significantly reduced the intraoperative use of remifentanil (402.5+/-93.8 Vs 607.5+/-40.6, P< 0.001). Pain score early after the operation, the ratio of patient who used analgesic drug, and the frequency of its use are all decreased by performing the block. The use of curare was reduced between the two groups (x2 =26.6; P< 0.001). Concerning the postoperative complications, the TAP block reduced only the risk of nausea and vomiting (x2 =10.98; P< 0.001). Conclusion(s): The TAP block can be utilized as a useful analgesic method during and after the operation after laparoscopic cholecystectomy. Also, it reduces the use of curare.",English,0
Journal Article,V. Sivapurapu; A. Vasudevan; S. Gupta; A. S. Badhe,2013.0,Comparison of analgesic efficacy of transversus abdominis plane block with direct infiltration of local anesthetic into surgical incision in lower abdominal gynecological surgeries,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=cctr&AN=CN-00912137
http://www.joacp.org/article.asp?issn=0970-9185;year=2013;volume=29;issue=1;spage=71;epage=75;aulast=Sivapurapu","Background: Transversus abdominis plane block is a safe, simple and effective technique of providing analgesia for lower abdominal surgeries with easily identifiable landmarks. Aims: To compare the analgesic efficacy of transversus abdominis plane block with that of direct infiltration of local anesthetic into surgical incision in lower abdominal procedures. Settings and Design: Prospective randomized controlled trial in lower abdominal surgeries done under general anesthesia. Materials and Methods: 52 ASA I-II patients undergoing lower abdominal gynecological procedures under general anesthesia were divided randomly into two groups each after written informed consent. A bilateral TAP block was performed on Group T with 0.25% bupivacaine 0.6 ml/kg with half the volume on either side intra-operatively after skin closure before extubation using a short bevelled needle, whereas Group I received local infiltration intra-operatively after skin closure with the same amount of drug. The time taken for the first rescue analgesic and visual analog score (VAS) was noted, following which, the patient was administered intravenous morphine 0.1 mg/kg and connected to an intravenous patient controlled analgesia system with morphine for 24 hrs from the time of block administration. 24 h morphine requirement was noted. VAS and sedation scores were noted at 2, 4, 6 and 24 h postoperatively. Statistical Analysis Used: The results were analyzed with SPSS 16. A P value < 0.05 was considered significant. Duration of analgesia and 24 h morphine requirement was analysed by Student's t-test. VAS scores, with paired comparisons at each time interval, were performed using the t-test or Mann-Whitney U-test, as appropriate. Categorical data were analyzed using Chi square or Fisher's exact test. Results: In Group T, the time to rescue analgesic was significantly more and the VAS scores were lower ( P = 0.001 and 0.003 respectively). The 24 hr morphine requirement and VAS at 2, 4, 6 and 24 h were less in the Group T ( P = 0.001). Incidence of PONV was significant in Group I ( P = 0.043), whereas Group T were less sedated at 2 and 4 h ( P = 0.001 and 0.014). Conclusions: Transversus abdominis plane block proved to be an effective means of analgesia for lower abdominal surgeries with minimal side-effects.",English,0
Journal Article,S. K. Singh; P. Kumar; D. S. Pawar; S. Sharma; A. Kumari; A. S. Yadav,2011.0,Role of intercostals nerve block for post operative analgesia in patients undergoing supracostal puncture for Percutaneous nephrolithotomy,http://dx.doi.org/10.1016/S1569-9056%2811%2961229-3,"Introduction and Objectives: Percutaneous nephrolithotomy (PCNL) is widely used for renal calculi. MorbidIiy and post operative pain is less in PCNL than open surgery but is still significant. The pain is much more in patients undergoing supracostal punctures required for upper calyceal calculi and in patients requiring multiple tract for stone clearance. PCNL through supracostal tract irritate and inflamed the periostium of the ribs thus aggravating the pain. The objective of this study was to assess the efficacy of intercostals nerve block in alleviating immediate postoperative pain after supracostal puncture for PCNL. Material and Methods: As a pilot study a prospective randomized controlled study was conducted in 30 patients to assess the impact of intercostals nerve block in two segments and two segment above the site of puncture, using 2ml of 0.5% bupivacaine after supracostal pucture for PCNL. Patients were randomized to receive 2mL of 0.5% bupivacaine in intercostal block group (n = 15) or no infiltration in control group (n = 15) at the conclusion of the procedure. Postoperative pain score and analgesic requirement for the first 24 hours were assessed by visual analog scales. Rescue analgesia with injection Tramadol 50mg was given when pain score exceeded 4. Results: The pain score and analgesic requirement in intercostal block group was significantly lower than control group (p < 0.05). All 15 patients in the intercostal block group had no morbidity related to intercostals nerve block. All patients had a stable hemodynamics and respiratory comfort. Conclusions: In this preliminary pilot study intercostals nerve block significantly reduces postoperative pain and analgesic requirement after supracostal puncture in PCNL. With the encouraging results in preliminary study we are undergoing study in larger number of patients.",English,0
Journal Article,I. Shri; S. Sahu; R. K. Mehta; H. D. Pandey; S. Jain; I. Lata,2009.0,Continuous vertical infraclavicular brachial pelxus block for post operative pain relief in orthopaedics surgery,", http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=cctr&AN=CN-00754278","Background: This randomized double blind placebo controlled study investigated the efficacy of postoperative analgesia and hence early physiotherapy using a vertical infraclavicular brachial plexus perineural catheter for patients undergoing moderately painful upper extremity orthopaedic surgery. Patients and Methods : Preoperatively patients received an infraclavicular nerve block and perineural catheter. Postoperatively patients were divided into three groups. 1. Normal saline bolus given at 6 hourly interval, 2. 0.125% bupivacaine bolus given at 6 hourly interval, 3. 0.25% bupivacaine bolus given at 6 hourly. Pain scores, motor block, satisfaction score and symptoms of catheter or local anaesthetic related complications were recorded in the ensuing 48 hours. Results : The local anaesthetic bolus significantly reduced pain compared with saline bolus (P<0.001) while motor block was less in 0.125% bupivacaine bolus group as compared to the other two groups (P < 0.05). Over all satisfaction was significantly greater in the local anaesthetic bolus group. No catheter or local anaesthetic related complication occurred. Conclusion : After moderately painful orthopaedic surgery of the upper extremity 0.125% bupivacaine administration through infraclavicular brachial plexus perineural catheter decreased pain and improved over all satisfaction.",English,1
Journal Article,H. J. Shin; A. Y. Oh; J. S. Baik; J. H. Kim; S. H. Han; J. W. Hwang,2014.0,"Ultrasound-guided oblique subcostal transversus abdominis plane block for analgesia after laparoscopic cholecystectomy: A randomized, controlled, observer-blinded study",", http://www.minervamedica.it/en/journals/minerva-anestesiologica/archive.php
http://ovidsp.ovid.com/athens?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=emed11&AN=2014243850","Background. The oblique subcostal transversus abdominis plane (OSTAP) block has been described as an effective analgesic method for upper abdominal surgery. We evaluated the postoperative analgesia of the OSTAP block and compared it with that of the transversus abdominis plane (TAP) block in patients undergoing laparoscopic cholecystectomy (LC). Methods. Patients scheduled for elective LC were randomized to receive either standard care or to undergo an OSTAP or TAP block. All blocks were performed with ultrasound guidance, and 20 mL of 0.375% ropivacaine was injected bilaterally. The postoperative pain score and consumption of rescue analgesics were evaluated. Results. The OSTAP block reduced postoperative verbal numerical rating scale pain scores (median [Interquartile range, IQR]) compared to standard care at 10 min (2 [1-4] vs. 7 [5-8]), 30 min (2 [1-5] vs. 6 [5-8]), 1 h (2 [1-3] vs. 5 [4-6]), and 3 h (2 [2-3] vs. 4 [3-5]). Pain scores were also lower in the OSTAP group than in the TAP group at 10 min (2 [1-4] vs. 4 [2-6]), 1 h (2 [1-3] vs. 3 [3-4]), 3 h (2 [2-3] vs. 3 [3-4]), 6 h (2 [2-3] vs. 3 [3-5]), and 24 h (1 [1-2] vs. 2 [2-3]) postoperatively. The total fentanyl requirement was reduced in the OSTAP group (p = 0.005). Conclusion. The OSTAP block can provide better analgesia than the TAP block or standard care during the post-operative 24 h period in patients undergoing LC. (Minerva Anestesiol 2014;80:185-93).",English,0
Journal Article,H. Shin; A. Y. Oh; S. H. Do,2012.0,Ultrasound-guided subcostal transversus abdominis plane block for analgesia after laparoscopic cholecystectomy; Randomized-controlled trial,http://dx.doi.org/10.1097/AAP.0b013e31826a8366,"Background and aims: The transversus abdominis plane (TAP) block affected lower thoracolumbar nerves (T10~12) and has been described to provide analgesia for laparoscopic cholecystectomy(LC). However, the port sites of LC are above the umbilicus (T10). This study was designed to evaluate the effect of oblique subcostal transversus abdominis plane (OSTAP) block for analgesia in patients undergoing LC. Methods: Thirty patients undergoing LC were randomized to receive standard care, comprising fentanyl, pethidine, nalbuphine and ketorolac, as required, or to undergo OSTAP block ,and TAP block with standard care. All blocks were performed with ultrasound guidance and injected 20 mL of 0.375% ropivacaine bilaterally. The postoperative verbal numerical rating scale (VNRS) was assessed at 10, 30 min, and 1, 3, 6 and 24 hrs. Postoperative demands of rescue analgesics were recorded. The extent of sensory block was also evaluated using cold alcohol swab. Results: The OSTAP block reduced VNRS compared to standard care at 10, 30 min and 1 hr after the operation. The postoperative VNRS also were lower in the OSTAP block group than the group receiving the TAP block at 10 min and 1 hr. Total fentanyl requirements in the first postoperative 1 hour were reduced in the OSTAP, TAP block groups. The OSTAP block commonly produced a sensory block of T7~10, whereas the TAP block produced a block of T1I12 dermatomes. Conclusions: The OSTAP block can provide better analgesia than the TAP block at early postoperative period in patients undergoing LC.",English,0
Journal Article,A. A. Sherif; S. Elshaikh; A. Mostafa; R. H. Tabashy,2011.0,The analgesic role of transverses abdominis plane block for pediatric patients undergoing lower and middle abdominal surgery,http://dx.doi.org/10.1097/AAP.0b013e318228df0c,"Background: Post-operative analgesia have been provided by different techniques in pediatric patients. Caudal block remains the gold standard for regional blocks used for postoperative analgesia for abdominal surgery in pediatric patients. Transversus abdominis plane (TAP) block is a new peripheral nerve block that has been demonstrated to provide effective postoperative analgesia in adults, that is characterized by decreased postoperative pain scores and opioid requirements. This prospective, randomized, double-blinded study was designed to evaluate the intra- and postoperative analgesic efficacy of TAP block in pediatric patients. In the same study we compare the efficacy of ultrasound-guided TAP block versus caudal analgesia for lower and middle abdominal surgery in pediatric population as a part of a concept for balanced analgesia. Patients and Methods: 90 ASA I, II, and III (cancer patients). patients aged 2 -8 years were enrolled in the study. They were assigned to one of three groups Group 1 (n = 30) received standard general anesthesia (GA), Group 2 (n = 30) received standard GA and caudal block with 1 ml/kg of 0.5% bupivacaine, and Group 3 (n = 30) received standard GA and TAP block. The following parameters were recorded : Intra-operatively, HR, MAP, Post-operative pain was assessed by FLACC Scale. Incidence of agitation was also assessed. Postoperative pain scores, the time to the first administration of opioid analgesic agents, and opioid use during the initial 24 postoperative hours were also assessed. Results: Group I patients showed higher intra-operative fentanyle consumption. Caudal block group, showed comparable consumption of intra-operative fentanyle to TAP block group; The time to first analgesic requirement was prolonged in TAP block group, with statistical significant difference in comparison to other two groups. Group I demonstrated higher FLACC scores at all time intervals durin 24 postoperative hours. Conclusions: TAP provide superior analgesic efficacy and a significant decrease of systemic analgesics demand that was comparable to caudal epidural analgesia , with the added advantage of for prolonged postoperative analgesia.",English,0
Journal Article,A. A. Sherif; E. Bader; K. Aboelfetooh,2011.0,The analgesic efficacy of oblique sub-costal transverses,http://dx.doi.org/10.1097/AAP.0b013e318228df0c,"Background: The trend for using laparoscopic technique for abdominal surgery raised the need for the re-evaluation of the issue of postoperative analgesic requirement. Oblique -sub costal TAP (OSTAP) block is a variation of TAP block; capable of providing reliable coverage of upper abdominal wall. In this prospective, randomized, double-blinded study; we try to evaluate the analgesic efficacy of OSTAP block for patients undergoing laparoscopic procedures as a part of the concept for balanced anesthesia. Patients: 100 ASA physical status I or II patients were included in this study. . Patients in group A (n = 50) received a combination of standard general anesthetic with an ultrasound-guided OSTAP block. Group B (n = 50) patients received standard general anesthesia. Hourly data included pain score, blood pressure, ventilatory frequency, sedation score, nausea and vomiting. Results: OSTAP block group showed reduction in VAS at all time of assessment after the block. This going on with reduction in 24h requirement of morphine; lower incidence of PONV (P< 0.001*); and lower sedation score that was statistically significant in comparison to control group. Conclusions: OSTAP block, as a component of a balanced analgesic technique, provided optimum analgesia in comparison to standard general anesthetic; so it is considered to be a promise for patients undergoing laparoscopic procedures involving abdominal wall incisions. (Figure presented).",English,0
